Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
DEBIT,3,4,-13.23,58.79,Advance shipping,0,17,Cleats,Las Vegas,EE. UU.,Crystal,5796,Hamilton,Home Office,NV,1100 Amber Turnabout,89117.0,4,Apparel,36.15852737,-115.1483994,Pacific Asia,Canberra,Australia,5796,1.2,0.02,59.99,-0.23,1,59.99,58.79,-13.23,Oceania,Territorio de la Capital Australiana,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,1,90.38,248.98,Late delivery,1,43,Camping & Hiking,Los Angeles,EE. UU.,Crystal,3061,Ford,Home Office,CA,6025 Cotton Pond Farm,90004.0,7,Fan Shop,34.09106064,-118.3208466,Europe,Ivanovo,Rusia,3061,51.0,0.17,299.98,0.36,1,299.98,248.98,90.38,Eastern Europe,Ivanovo,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
CASH,6,2,-34.2,181.93,Late delivery,1,46,Indoor/Outdoor Games,Hanford,EE. UU.,Mary,7733,Torres,Corporate,CA,4741 Red Elk Trail,93230.0,7,Fan Shop,36.33087921,-119.6439438,Europe,Toulouse,Francia,7733,17.99,0.09,49.98,-0.19,4,199.92,181.93,-34.2,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,2,1,16.8,335.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,11430,Miller,Corporate,PR,9854 Wishing Isle,725.0,7,Fan Shop,18.29355431,-66.37058258,USCA,Chicago,Estados Unidos,11430,64.0,0.16,399.98,0.05,1,399.98,335.98,16.8,US Center ,Illinois,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
PAYMENT,5,2,36.47,95.96,Late delivery,1,46,Indoor/Outdoor Games,Humacao,Puerto Rico,Mary,8908,Jenkins,Consumer,PR,5455 Hidden Cloud Carrefour,791.0,7,Fan Shop,18.1501503,-65.82595062,Pacific Asia,Wellington,Nueva Zelanda,8908,4.0,0.04,49.98,0.38,2,99.96,95.96,36.47,Oceania,Wellington,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,6,2,6.63,25.49,Late delivery,1,59,Books ,Memphis,EE. UU.,Winifred,17598,Maddox,Corporate,TN,3544 Fallen Mount,38127.0,8,Book Shop,35.17372131,-89.94194031,Pacific Asia,Sukabumi,Indonesia,17598,5.59,0.18,31.08,0.26,1,31.08,25.49,6.63,Southeast Asia,Java Occidental,COMPLETE,Sports Books ,31.08,Second Class
TRANSFER,5,4,-76.43,109.19,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Ryan,548,Horton,Consumer,PR,9022 Foggy Dell,725.0,4,Apparel,18.35910034,-66.07790375,LATAM,Santa Ana,El Salvador,548,20.8,0.16,129.99,-0.7,1,129.99,109.19,-76.43,Central America,Santa Ana,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,4,4,74.08,151.17,Shipping on time,0,17,Cleats,San Diego,EE. UU.,Ethan,11634,Fleming,Corporate,CA,1820 Iron Zephyr Hill,92102.0,4,Apparel,32.74446106,-117.1847839,Europe,Vitoria,España,11634,28.8,0.16,59.99,0.49,3,179.97,151.17,74.08,Southern Europe,País Vasco,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,4,11.81,94.49,Late delivery,1,9,Cardio Equipment,Louisville,EE. UU.,Paul,2232,Berry,Corporate,KY,2743 Hidden Blossom Square,40214.0,3,Footwear,38.24356461,-85.79820252,Pacific Asia,Ho Chi Minh City,Vietnam,2232,5.5,0.06,99.99,0.13,1,99.99,94.49,11.81,Southeast Asia,Ciudad Ho Chi Minh,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,4,4,116.23,283.48,Shipping on time,0,43,Camping & Hiking,Katy,EE. UU.,Thomas,2364,Whitney,Consumer,TX,906 Green Treasure Limits,77450.0,7,Fan Shop,29.77441025,-95.74694824,Europe,Afragola,Italia,2364,16.5,0.06,299.98,0.41,1,299.98,283.48,116.23,Southern Europe,Campania,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,5,4,56.11,165.99,Shipping canceled,0,48,Water Sports,New Orleans,EE. UU.,Eugene,8508,Smith,Corporate,LA,4702 Hazy Shadow Woods,70117.0,7,Fan Shop,30.00569725,-90.06809235,Europe,Gagny,Francia,8508,34.0,0.17,199.99,0.34,1,199.99,165.99,56.11,Western Europe,Isla de Francia,CANCELED,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,6,4,50.0,199.99,Late delivery,1,48,Water Sports,Weslaco,EE. UU.,Zachary,4168,Smith,Corporate,TX,9853 Thunder Downs,78596.0,7,Fan Shop,26.16252518,-97.98887634,Europe,Leeds,Reino Unido,4168,0.0,0.0,199.99,0.25,1,199.99,199.99,50.0,Northern Europe,Inglaterra,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,2,1,-7.22,37.78,Late delivery,1,32,Golf Apparel,Pawtucket,EE. UU.,Daniel,12197,Williams,Consumer,RI,3762 Amber Estates,2860.0,6,Outdoors,41.86906815,-71.39208221,USCA,San Antonio,Estados Unidos,12197,2.2,0.06,19.99,-0.19,2,39.98,37.78,-7.22,US Center ,Texas,PENDING,Top Flite Women's 2014 XL Hybrid,19.99,First Class
PAYMENT,6,4,209.23,464.95,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Henry,7667,Maldonado,Corporate,PR,9602 Broad Gardens,725.0,3,Footwear,18.26971626,-66.3706131,USCA,Jackson,Estados Unidos,7667,35.0,0.07,99.99,0.45,5,499.95,464.95,209.23,US Center ,Michigan,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,4,4,53.95,166.0,Shipping on time,0,24,Women's Apparel,Miami,EE. UU.,Timothy,11128,Lyons,Consumer,FL,9414 Thunder Island Court,33157.0,5,Golf,25.58456993,-80.37361145,Africa,Cairo,Egipto,11128,34.0,0.17,50.0,0.33,4,200.0,166.0,53.95,North Africa,El Cairo,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,4,2,26.73,98.99,Late delivery,1,9,Cardio Equipment,Los Angeles,EE. UU.,Willie,9866,Ramos,Consumer,CA,9010 Honey Cloud Green,90034.0,3,Footwear,34.02927399,-118.4060135,USCA,Milwaukee,Estados Unidos,9866,1.0,0.01,99.99,0.27,1,99.99,98.99,26.73,US Center ,Wisconsin,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class
TRANSFER,2,2,63.88,188.99,Shipping on time,0,48,Water Sports,Alameda,EE. UU.,Mary,11909,Nguyen,Corporate,CA,4021 Cozy Bluff Boulevard,94501.0,7,Fan Shop,37.76644898,-122.2498398,Pacific Asia,Riyadh,Arabia Saudí,11909,11.0,0.06,199.99,0.34,1,199.99,188.99,63.88,West Asia,Riad,PENDING,Pelican Sunstream 100 Kayak,199.99,Second Class
DEBIT,6,2,132.29,293.98,Late delivery,1,43,Camping & Hiking,Van Nuys,EE. UU.,Mary,4547,Molina,Consumer,CA,8428 Gentle Rise Canyon,91405.0,7,Fan Shop,34.22354126,-118.4487076,LATAM,Santiago de Cuba,Cuba,4547,6.0,0.02,299.98,0.45,1,299.98,293.98,132.29,Caribbean,Santiago de Cuba,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
TRANSFER,2,4,51.87,272.98,Advance shipping,0,43,Camping & Hiking,Newark,EE. UU.,Amber,5338,Smith,Home Office,NJ,2221 Lazy Sky Trail,7104.0,7,Fan Shop,40.13269424,-74.06029511,Europe,Rome,Italia,5338,27.0,0.09,299.98,0.19,1,299.98,272.98,51.87,Southern Europe,Lacio,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,44.54,161.97,Advance shipping,0,17,Cleats,Glendale,EE. UU.,Helen,10132,Moody,Consumer,AZ,2704 Silent Pine Corner,85301.0,4,Apparel,33.53858185,-112.1873779,Europe,Toulouse,Francia,10132,18.0,0.1,59.99,0.28,3,179.97,161.97,44.54,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,2,15.11,120.89,Shipping canceled,0,18,Men's Footwear,Elgin,EE. UU.,Karen,11527,Smith,Consumer,IL,5761 Broad Sky Nook,60123.0,4,Apparel,42.03330612,-88.29245758,Europe,Innsbruck,Austria,11527,9.1,0.07,129.99,0.13,1,129.99,120.89,15.11,Western Europe,Tirol,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,4,4,11.22,178.17,Shipping on time,0,17,Cleats,Aurora,EE. UU.,Robert,5411,Crane,Consumer,CO,7723 Lazy Mount,80010.0,4,Apparel,39.74543381,-104.8753815,Europe,Stockport,Reino Unido,5411,1.8,0.01,59.99,0.06,3,179.97,178.17,11.22,Northern Europe,Inglaterra,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,4,40.54,122.84,Late delivery,1,18,Men's Footwear,La Puente,EE. UU.,Charles,218,Tyler,Consumer,CA,4845 Thunder Embers Hollow,91744.0,4,Apparel,33.81112289,-112.0818558,Africa,Abidjan,Costa de Marfil,218,7.15,0.06,129.99,0.33,1,129.99,122.84,40.54,West Africa,Lagunes,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,6,4,89.24,254.96,Late delivery,1,17,Cleats,Dallas,EE. UU.,Mary,4014,Smith,Consumer,TX,7449 Tawny Glen,75217.0,4,Apparel,32.71303558,-96.69631958,Europe,Cologne,Alemania,4014,44.99,0.15,59.99,0.35,5,299.95,254.96,89.24,Western Europe,Renania del Norte-Westfalia,PAYMENT_REVIEW,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,0.68,33.99,Advance shipping,0,29,Shop By Sport,Lancaster,EE. UU.,Robert,7335,Smith,Corporate,OH,5149 Old Pioneer Mount,43130.0,5,Golf,39.71986008,-82.50084686,Europe,Molfetta,Italia,7335,6.0,0.15,39.99,0.02,1,39.99,33.99,0.68,Southern Europe,Apulia,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,2,1,79.19,211.16,Late delivery,1,17,Cleats,Oakland,EE. UU.,Alexander,4654,Smith,Consumer,CA,4647 Misty Branch Gardens,94601.0,4,Apparel,37.77067184,-122.2113724,Pacific Asia,Sydney,Australia,4654,28.8,0.12,59.99,0.38,4,239.96,211.16,79.19,Oceania,Nueva Gales del Sur,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,First Class
PAYMENT,2,2,20.4,67.99,Shipping on time,0,31,Women's Golf Clubs,Caguas,Puerto Rico,Mary,3854,Gilbert,Corporate,PR,6058 Rustic Vista,725.0,6,Outdoors,18.27640343,-66.37059021,Europe,Strasbourg,Francia,3854,12.0,0.15,79.99,0.3,1,79.99,67.99,20.4,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING_PAYMENT,MDGolf Pittsburgh Penguins Putter,79.99,Second Class
CASH,4,4,42.32,114.39,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Matthew,7818,Ellis,Consumer,PR,5105 Middle Green,725.0,4,Apparel,18.28666687,-66.37056732,Pacific Asia,Traralgon,Australia,7818,15.6,0.12,129.99,0.37,1,129.99,114.39,42.32,Oceania,Victoria,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,4,2.25,224.91,Advance shipping,0,46,Indoor/Outdoor Games,Brighton,EE. UU.,Eric,1933,Smith,Consumer,MA,3993 Pleasant Beach,2135.0,7,Fan Shop,40.48749924,-80.04045105,LATAM,Carrefour,Haití,1933,24.99,0.1,49.98,0.01,5,249.9,224.91,2.25,Caribbean,Ouest,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,5,2,-1027.25,387.64,Late delivery,1,66,Crafts,Campbell,EE. UU.,Ila,18522,Callahan,Corporate,CA,9144 Gentle Dale,95008.0,4,Apparel,38.51450348,-121.8737412,Pacific Asia,Vijayawada,India,18522,73.84,0.16,461.48,-2.65,1,461.48,387.64,-1027.25,South Asia,Andhra Pradesh,COMPLETE,Porcelain crafts,461.48,Second Class
CASH,5,4,194.03,395.98,Late delivery,1,45,Fishing,Jacksonville,EE. UU.,Mary,229,Garrett,Consumer,FL,4312 Bright Corner,32225.0,7,Fan Shop,30.31957245,-81.47724915,Europe,Seraing,Bélgica,229,4.0,0.01,399.98,0.49,1,399.98,395.98,194.03,Western Europe,Lieja,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,5,4,163.55,347.98,Late delivery,1,45,Fishing,Salt Lake City,EE. UU.,Michael,690,Banks,Home Office,UT,9022 Lazy Swale,84118.0,7,Fan Shop,40.645504,-111.9668503,LATAM,Los Mochis,México,690,52.0,0.13,399.98,0.47,1,399.98,347.98,163.55,Central America,Sinaloa,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,2,4,58.08,175.99,Advance shipping,0,48,Water Sports,Columbus,EE. UU.,Mary,10532,Conner,Consumer,OH,8779 Shady Parkway,43229.0,7,Fan Shop,40.08982086,-82.99195862,Europe,Dorsten,Alemania,10532,24.0,0.12,199.99,0.33,1,199.99,175.99,58.08,Western Europe,Renania del Norte-Westfalia,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,6,2,66.0,263.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Amber,1464,Dixon,Consumer,PR,1555 Crystal Rise Forest,725.0,7,Fan Shop,18.25997925,-66.37049866,Europe,Amsterdam,Países Bajos,1464,36.0,0.12,299.98,0.25,1,299.98,263.98,66.0,Western Europe,Holanda Septentrional,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
PAYMENT,2,2,31.23,92.4,Shipping on time,0,7,Hockey,Nashville,EE. UU.,Mary,12267,Smith,Home Office,TN,8675 Rocky Road,37211.0,2,Fitness,36.20269775,-86.98390961,LATAM,Portmore,Jamaica,12267,17.6,0.16,22.0,0.34,5,110.0,92.4,31.23,Caribbean,Santa Caterina,PENDING_PAYMENT,Nike Dri-FIT Crew Sock 6 Pack,22.0,Second Class
TRANSFER,0,0,49.18,163.93,Shipping on time,0,46,Indoor/Outdoor Games,Chesapeake,EE. UU.,Mary,5316,Harris,Corporate,VA,8839 Quiet Leaf Range,23320.0,7,Fan Shop,36.7805481,-76.2246933,USCA,Dallas,Estados Unidos,5316,35.99,0.18,49.98,0.3,4,199.92,163.93,49.18,US Center ,Texas,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Same Day
CASH,2,1,26.49,57.59,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Ralph,1525,Washington,Corporate,PR,5352 Jagged Subdivision,725.0,4,Apparel,18.27647972,-66.37059784,Pacific Asia,Wellington,Nueva Zelanda,1525,2.4,0.04,59.99,0.46,1,59.99,57.59,26.49,Oceania,Wellington,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,First Class
DEBIT,4,4,55.67,191.98,Shipping on time,0,9,Cardio Equipment,Pacoima,EE. UU.,Mary,7180,Walton,Consumer,CA,1510 Broad Rise Expressway,91331.0,3,Footwear,34.26102829,-118.4290619,Pacific Asia,Manila,Filipinas,7180,8.0,0.04,99.99,0.29,2,199.98,191.98,55.67,Southeast Asia,Capital Nacional,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,5,4,76.77,159.94,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,Kyle,498,Smith,Home Office,IL,3829 Gentle Beacon Meadow,60617.0,7,Fan Shop,41.89978409,-87.94304657,Pacific Asia,Hobart,Australia,498,39.98,0.2,49.98,0.48,4,199.92,159.94,76.77,Oceania,Tasmania,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,3,2,8.71,24.88,Late delivery,1,36,Golf Balls,Provo,EE. UU.,Jesse,9378,Crane,Consumer,UT,7620 Thunder Gate,84604.0,6,Outdoors,40.3957901,-111.5488815,USCA,Springdale,Estados Unidos,9378,5.1,0.17,14.99,0.35,2,29.98,24.88,8.71,South of  USA ,Arkansas,PENDING,Hirzl Women's Hybrid Golf Glove,14.99,Second Class
PAYMENT,6,4,-246.39,351.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,9446,Walker,Corporate,PR,9816 Grand Hills Knoll,725.0,7,Fan Shop,18.22941589,-66.37057495,Pacific Asia,Tokio,Japón,9446,48.0,0.12,399.98,-0.7,1,399.98,351.98,-246.39,Eastern Asia,Tokio,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,2,1,29.25,62.23,Shipping canceled,0,40,Accessories,Algonquin,EE. UU.,Karen,12288,Smith,Consumer,IL,1726 Velvet Thicket,60102.0,6,Outdoors,42.17575073,-88.32157135,USCA,Vancouver,Canada,12288,12.74,0.17,24.99,0.47,3,74.97,62.23,29.25,Canada,Columbia británica,CANCELED,Team Golf Texas Longhorns Putter Grip,24.99,First Class
PAYMENT,0,0,76.97,219.91,Shipping on time,0,46,Indoor/Outdoor Games,Wichita,EE. UU.,Jessica,7100,Mckenzie,Consumer,KS,2929 Easy Barn Byway,67212.0,7,Fan Shop,37.69120026,-97.42577362,LATAM,Santiago de Cuba,Cuba,7100,29.99,0.12,49.98,0.35,5,249.9,219.91,76.97,Caribbean,Santiago de Cuba,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Same Day
PAYMENT,3,4,40.5,150.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,1558,Smith,Home Office,PR,9394 Clear Corner,725.0,5,Golf,18.25905418,-66.3705368,Pacific Asia,Bhatinda,India,1558,50.0,0.25,50.0,0.27,4,200.0,150.0,40.5,South Asia,Punyab,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,2,1,17.6,175.99,Late delivery,1,48,Water Sports,Detroit,EE. UU.,Susan,1698,Smith,Home Office,MI,3539 Gentle Heights,48205.0,7,Fan Shop,42.42877197,-82.98252869,Europe,Rome,Italia,1698,24.0,0.12,199.99,0.1,1,199.99,175.99,17.6,Southern Europe,Lacio,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,6,4,14.73,167.37,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Kyle,6316,Smith,Home Office,PR,7107 Blue Rise Place,725.0,4,Apparel,18.2232132,-66.3705368,USCA,New York City,Estados Unidos,6316,12.6,0.07,59.99,0.09,3,179.97,167.37,14.73,East of USA,Nueva York,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,2,145.49,387.98,Shipping on time,0,45,Fishing,Henrico,EE. UU.,Anthony,11298,Best,Consumer,VA,2136 Silver Canyon,23233.0,7,Fan Shop,37.66836166,-77.65823364,LATAM,Toluca,México,11298,12.0,0.03,399.98,0.38,1,399.98,387.98,145.49,Central America,México,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
TRANSFER,3,4,-135.79,193.99,Shipping canceled,0,48,Water Sports,New York,EE. UU.,Mary,9002,Mullins,Corporate,NY,6997 Amber Common,10011.0,7,Fan Shop,40.73928452,-73.99893189,Europe,Paris,Francia,9002,6.0,0.03,199.99,-0.7,1,199.99,193.99,-135.79,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,6,4,-335.98,319.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Shirley,660,Baker,Consumer,PR,7312 Wishing Forest Highway,725.0,7,Fan Shop,18.2256279,-66.04746246,Pacific Asia,Jayapura,Indonesia,660,80.0,0.2,399.98,-1.05,1,399.98,319.98,-335.98,Southeast Asia,Papua,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,6,2,6.75,89.99,Late delivery,1,9,Cardio Equipment,Tempe,EE. UU.,Mary,5877,Patel,Consumer,AZ,8711 Dusty Deer Valley,85282.0,3,Footwear,33.40329361,-111.9140549,Pacific Asia,Wollongong,Australia,5877,10.0,0.1,99.99,0.08,1,99.99,89.99,6.75,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class
DEBIT,3,4,-48.0,239.98,Advance shipping,0,43,Camping & Hiking,Apopka,EE. UU.,Susan,2515,Smith,Consumer,FL,5437 Red Berry Canyon,32703.0,7,Fan Shop,28.63298988,-81.45418549,Europe,Pulheim,Alemania,2515,60.0,0.2,299.98,-0.2,1,299.98,239.98,-48.0,Western Europe,Renania del Norte-Westfalia,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,4,4,-3.08,123.0,Shipping on time,0,26,Girls' Apparel,Caguas,Puerto Rico,Mary,3584,Washington,Corporate,PR,5817 Green Hills Via,725.0,5,Golf,18.2961483,-66.37060547,Europe,London,Reino Unido,3584,27.0,0.18,30.0,-0.03,5,150.0,123.0,-3.08,Northern Europe,Inglaterra,COMPLETE,Nike Men's Deutschland Weltmeister Winners Bl,30.0,Standard Class
TRANSFER,5,4,36.62,116.99,Late delivery,1,18,Men's Footwear,Union City,EE. UU.,Mary,11303,Smith,Home Office,NJ,9895 Hidden Prairie Meadow,7087.0,4,Apparel,40.7615242,-74.03826904,Europe,Ufa,Rusia,11303,13.0,0.1,129.99,0.31,1,129.99,116.99,36.62,Eastern Europe,Bashkortostán,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,1,0,14.61,50.39,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,7640,Torres,Consumer,PR,1799 Cotton View,725.0,4,Apparel,18.25022888,-66.3706131,Pacific Asia,Hyderabad,India,7640,9.6,0.16,59.99,0.29,1,59.99,50.39,14.61,South Asia,Telangana,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Same Day
PAYMENT,5,4,110.53,235.17,Late delivery,1,31,Women's Golf Clubs,Daly City,EE. UU.,Betty,3173,Smith,Corporate,CA,5430 Iron Mountain Lane,94014.0,6,Outdoors,37.69022751,-122.4631653,Europe,Dundee,Reino Unido,3173,4.8,0.02,79.99,0.47,3,239.97,235.17,110.53,Northern Europe,Escocia,PENDING_PAYMENT,MDGolf Pittsburgh Penguins Putter,79.99,Standard Class
CASH,3,4,12.45,83.0,Advance shipping,0,24,Women's Apparel,Conway,EE. UU.,Linda,1338,Smith,Corporate,AR,3428 Broad Corners,72032.0,5,Golf,35.12646484,-92.45043945,Africa,Kampala,Uganda,1338,17.0,0.17,50.0,0.15,2,100.0,83.0,12.45,East Africa,Kampala,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,2,2,14.54,96.95,Shipping on time,0,32,Golf Apparel,Caguas,Puerto Rico,Mary,925,Smith,Consumer,PR,7136 Indian Bear Farm,725.0,6,Outdoors,18.24757958,-66.02531433,Europe,Laon,Francia,925,3.0,0.03,19.99,0.15,5,99.95,96.95,14.54,Western Europe,Norte-Paso de Calais-Picardía,PROCESSING,Top Flite Women's 2014 XL Hybrid,19.99,Second Class
CASH,6,4,5.02,10.04,Late delivery,1,74,Toys,Caguas,Puerto Rico,Donna,16938,Rosales,Consumer,PR,4672 Fallen Pointe,725.0,7,Fan Shop,18.23347092,-66.0370636,Pacific Asia,Townsville,Australia,16938,1.5,0.13,11.54,0.5,1,11.54,10.04,5.02,Oceania,Queensland,CLOSED,Toys ,11.54,Standard Class
CASH,5,4,3.75,37.49,Late delivery,1,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,Michael,3554,Smith,Corporate,CA,661 Lost Ridge,90001.0,7,Fan Shop,33.96017456,-118.2632217,Pacific Asia,Bendigo,Australia,3554,12.5,0.25,49.98,0.1,1,49.98,37.49,3.75,Oceania,Victoria,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,4,4,127.69,296.95,Shipping on time,0,17,Cleats,Philadelphia,EE. UU.,Nicholas,12202,Smith,Home Office,PA,197 High Mount,19104.0,4,Apparel,39.95544052,-75.17964172,Africa,Luanda,Angola,12202,3.0,0.01,59.99,0.43,5,299.95,296.95,127.69,Central Africa,Luanda,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,3,4,-40.58,145.44,Advance shipping,0,46,Indoor/Outdoor Games,Dayton,EE. UU.,Kelly,6853,Smith,Consumer,OH,8580 Jagged Autoroute,45424.0,7,Fan Shop,39.88864136,-84.07601166,Africa,Tangier,Marruecos,6853,4.5,0.03,49.98,-0.28,3,149.94,145.44,-40.58,North Africa,Tánger-Tetuán,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,4,4,56.0,160.0,Shipping on time,0,24,Women's Apparel,Ogden,EE. UU.,Mary,9823,Camacho,Consumer,UT,4986 Stony By-pass,84404.0,5,Golf,41.27436829,-111.9628677,LATAM,Holguín,Cuba,9823,40.0,0.2,50.0,0.35,4,200.0,160.0,56.0,Caribbean,Holguín,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,6,2,23.4,124.45,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Sara,11991,Smith,Consumer,PR,3691 Gentle Way,725.0,7,Fan Shop,18.25635529,-66.37055206,LATAM,Recife,Brasil,11991,25.49,0.17,49.98,0.19,3,149.94,124.45,23.4,South America,Pernambuco,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,4,2,34.12,97.49,Late delivery,1,18,Men's Footwear,Lakewood,EE. UU.,Nicholas,7362,Smith,Consumer,OH,2319 Jagged Hickory Falls,44107.0,4,Apparel,41.46937943,-81.8217926,USCA,Arlington,Estados Unidos,7362,32.5,0.25,129.99,0.35,1,129.99,97.49,34.12,US Center ,Texas,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
PAYMENT,2,2,-179.51,244.9,Shipping on time,0,46,Indoor/Outdoor Games,North Hollywood,EE. UU.,Mary,686,Myers,Home Office,CA,4906 Rustic Round,91605.0,7,Fan Shop,32.90361786,-117.0988388,Pacific Asia,Chennai,India,686,5.0,0.02,49.98,-0.73,5,249.9,244.9,-179.51,South Asia,Tamil Nadu,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,2,2,-16.8,167.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Catherine,5904,Peterson,Consumer,PR,3826 Umber Branch View,725.0,7,Fan Shop,18.22257996,-66.37050629,USCA,Grand Prairie,Estados Unidos,5904,32.0,0.16,199.99,-0.1,1,199.99,167.99,-16.8,US Center ,Texas,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class
